Codigo	Armazem	Descricao
GERES99CVC	01	PIMENTAO AMARELO
GERES99CVN	01	VINAGRE DE ALCOOL
GERES99CVN	07	VINAGRE DE ALCOOL
GERES99CVP	01	FARINHA DE ROSCA
GERES99CVU	01	MACARRAO ESPAGUETE
GERES99CVU	07	MACARRAO ESPAGUETE
GERES99CVV	01	CONDIMENTO MISTO
GERES99CVV	07	CONDIMENTO MISTO
GERES99CVW	01	COLORAL
GERES99CVW	07	COLORAL
GERES99CXD	01	REBOBINAMENTO MOTOR SECADORA
GERES99CXE	01	TALHA MANUAL C TIRANTE DE NYLON 1 TON RC309 0323 RITZ
GERES99CXE	10	TALHA MANUAL C TIRANTE DE NYLON 1 TON RC309 0323 RITZ
GERES99CXF	01	CAMISETA POLO AZ MARINHO ML 67 POL 33 VISC TAM GG
GERES99CXG	07	MANILHA DE CONCRETO 60X100
GERES99CXH	07	MANILHA DE CONCRETO 80X100
GERES99CXP	01	VARREDEIRA PS480 NILFISK
GERES99CYF	07	BISCOITO CHAMPANHE
GERES99CYG	01	BISCOITO KIMASSA SUICA
GERES99CYG	07	BISCOITO KIMASSA SUICA
GERES99CYI	01	BOLO DIVERSOS GRANDE
GERES99CYI	07	BOLO DIVERSOS GRANDE
GERES99CYJ	07	BOLO DIVERSOS PEQUENO
GERES99CYN	01	PAMONHA
GERES99CYN	07	PAMONHA
GERES99CYO	07	PAO DE CAIXA
GERES99CYP	07	PAO DE HOTDOG
GERES99CYQ	07	PAO FRANCES
GERES99CYR	01	REFRIGERANTE 2 LITROS
GERES99CYR	07	REFRIGERANTE 2 LITROS
GERES99CYX	01	TORRADA
GERES99CYX	07	TORRADA
GERES99CZH	01	TINTA SPRAY VERDE
GERES99CZH	07	TINTA SPRAY VERDE
GERES99CZK	01	BOTINA MICROF HIDROF ELAST BIQ PVC N 34
GERES99CZL	01	BOTINA MICROF HIDROF ELAST BIQ PVC N 35
GERES99CZN	01	BOTINA MICROF HIDROF ELAST BIQ PVC N 46
GERES99CZO	01	BOLO DE MILHO
GERES99CZO	07	BOLO DE MILHO
GERES99CZP	01	BOLO PE DE MOLEQUE
GERES99CZP	07	BOLO PE DE MOLEQUE
GERES99CZQ	01	PRESUNTO DE PERU
GERES99CZQ	07	PRESUNTO DE PERU
GERES99CZR	07	ACHOCOLATADO 1 LITRO
GERES99CZY	01	TINTA REFIL DE PINCEL ATOMICO PILOT PERMANENTEAZUL
GERES99CZY	07	TINTA REFIL DE PINCEL ATOMICO PILOT PERMANENTEAZUL
GERES99D00	01	CONJUNTO MOTOCICLISTA CALCA E CAMISA TAMEXG COM CA
GERES99D01	01	COLAR DE 38MMM474018W ADAPTAVEL COM PARAFUSO S ARGOLA
GERES99D3W	07	RODIZIO GIRATORIO PVC 80 ESCALATOR
GERES99D59	01	ICADOR ISOLADO 64MM X 1,83MT COMPLETO L V RC400 0578 RITZ
GERES99D59	10	ICADOR ISOLADO 64MM X 1,83MT COMPLETO L V RC400 0578 RITZ
GERES99D5A	01	SELA COM EXTENSOR E COLAR 64MM
GERES99D5A	10	SELA COM EXTENSOR E COLAR 64MM
GERES99D5B	01	SERRA PISTOLA A BATERIA
GERES99D5B	10	SERRA PISTOLA A BATERIA
GERES99D64	01	MANGUEIRA HIDRAULICA 26100 PSI 3M
GERES99D64	07	MANGUEIRA HIDRAULICA 26100 PSI 3M
GERES99D6Q	01	TUBO TERMO RETRATIL 20MM
GERES99D6Q	07	TUBO TERMO RETRATIL 20MM
GERES99D6T	01	PAPEL CARTAO 180GM2 A4 210X297CM BRANCO 50F
GERES99D6T	07	PAPEL CARTAO 180GM2 A4 210X297CM BRANCO 50F
GERES99D6U	01	BRACADEIRA EM ALUMINIO PARA GRAMPO DE TORCAO TAM 25 MM
GERES99D6V	01	FITA CREPE 18X50 P PINTURA AZUL
GERES99D6V	07	FITA CREPE 18X50 P PINTURA AZUL
GERES99D6W	01	FITA CREPE 48X50 P PINTURA AZUL
GERES99D6W	07	FITA CREPE 48X50 P PINTURA AZUL
GERES99D81	07	PAPEL HIGIENICO SCOTT ESSENTIAL PUSH CENTRALTM ROLO 250MTS
GERES99D97	01	COPO 80ML TOTALPLAST C/100UND
GERES99D97	07	COPO 80ML TOTALPLAST C/100UND
GERES99DBV	07	MISTURADOR REDUZIDO 3,0 CV
GERES99DCY	01	MARCADOR INDUSTRIAL TRACO FORTE VERMELHO
GERES99DCY	07	MARCADOR INDUSTRIAL TRACO FORTE VERMELHO
GERES99DD3	01	BOTINA NOBUK PREMIER 75BPR29MSP40 CADARCO PRETO TAM42
GERES99DD4	01	CAMISA EM BRIM MANGA LONGA AZUL MARINHO C/FITA REFL TAM EXG
GERES99DDY	01	CABO ALUM QUADRUP XLPE COLOR 3X1X70 1X70MM2 0,6/1KV NEUT NU
GERES99DG6	01	TUBO DE CONCRETO ARMADO ? 600MM
GERES99DG6	07	TUBO DE CONCRETO ARMADO ? 600MM
GERES99DHS	01	TUBO DE CONCRETO ARMADO 1000MM
GERES99DHS	07	TUBO DE CONCRETO ARMADO 1000MM
GERES99DMM	01	PE DE BORRACHA 1 P/ CJ DE ATERRAMENTO AT 
GERES99DMM	07	PE DE BORRACHA 1 P/ CJ DE ATERRAMENTO AT 
GERES99DMO	01	CONECTOR PARA GRAMPO DE TORCAO  DIAM 15MM
GERES99DMP	01	PE DE BORRACHA 1 1/2 PARA VARA DE MANOBRA   
GERES99DMP	07	PE DE BORRACHA 1 1/2 PARA VARA DE MANOBRA   
GERES99DQK	01	PILHA ALCALINA AAA
GERES99DQK	06	PILHA ALCALINA AAA
GERES99DQK	10	PILHA ALCALINA AAA
GERES99DYL	01	OCULOS DE SEGURANCA ORION POLICARBONATO MONOFOCAL FUME
GERES99DYL	07	OCULOS DE SEGURANCA ORION POLICARBONATO MONOFOCAL FUME
GERES99DYM	01	OCULOS DE SEGURANCA TITANIUM POLICARBONATO MONOFOCAL FUME
GERES99DYM	07	OCULOS DE SEGURANCA TITANIUM POLICARBONATO MONOFOCAL FUME
GERES99DYS	01	ALICATE UNIVERSAL 8 ISOL - TR PRO/GD/BZR
GERES99DYS	10	ALICATE UNIVERSAL 8 ISOL - TR PRO/GD/BZR
GERES99DYT	01	CHAVE AJUSTAVEL C/ ISOLACAO 10 - TR PRO/GD/BZR
GERES99DYT	10	CHAVE AJUSTAVEL C/ ISOLACAO 10 - TR PRO/GD/BZR
GERES99E08	01	MANGUEIRA HID 3M GUINDASTE-IMAP
GERES99E08	07	MANGUEIRA HID 3M GUINDASTE-IMAP
GERES99E09	01	ADAPTADOR GUINDASTE
GERES99E09	07	ADAPTADOR GUINDASTE
GERES99E0A	01	BROCA CONICA NAVALHA SIMPLES 600X2000MM
GERES99E0A	07	BROCA CONICA NAVALHA SIMPLES 600X2000MM
GERES99E0B	01	PERFURATRIZ HIDRAULICA PESADA HB-19
GERES99E0B	07	PERFURATRIZ HIDRAULICA PESADA HB-19
GERES99E1H	01	CAPA DE CHUVA P BRASCAMP
GERES99E1I	01	CAPA DE CHUVA M BRASCAMP
GERES99E1I	10	CAPA DE CHUVA M BRASCAMP
GERES99E1J	01	CAPA DE CHUVA GG BRASCAMP
GERES99E1J	10	CAPA DE CHUVA GG BRASCAMP
GERES99E1K	01	CALCA DE CHUVA GG BRASCAMP
GERES99E1L	01	CALCA DE CHUVA G BRASCAMP
GERES99E1L	10	CALCA DE CHUVA G BRASCAMP
GERES99E1M	01	CALCA DE CHUVA M BRASCAMP
GERES99E1M	10	CALCA DE CHUVA M BRASCAMP
GERES99E1N	01	CALCA DE CHUVA P BRASCAMP
GERES99EBO	07	CONJUNTO MONTADO TORRE TKA 20700 M20 7 200 00 000
GERES99EBW	01	BATIDA DE PEDRA 900ML
GERES99EBW	07	BATIDA DE PEDRA 900ML
GERES99EDE	07	LAMPADA H7 70W 24V T-H7.V
GERES99EDL	01	ARAME MIG1,20MM ROLO 15KG
GERES99EDL	07	ARAME MIG1,20MM ROLO 15KG
GERES99EIJ	01	CALCA EM BRIM AZUL ROYAL COM FAIXA REFLETIVA M
GERES99EIL	01	CALCA EM BRIM AZUL ROYAL COM FAIXA REFLETIVA GG
GERES99FSJ	01	ANEL TRAVA - 3400ST
GERES99FSJ	07	ANEL TRAVA - 3400ST
GERES99G97	01	PALETEIRA HIDR.PANTOGRAFICA 01 TON VONDER PPN-106
GERES99GP6	01	BATERIA AP 300S PARA MOTOSSERRA ELETRICA  STIHL
GERES99GP6	10	BATERIA AP 300S PARA MOTOSSERRA ELETRICA  STIHL
GERES99GP7	01	CARREGADOR BATERIA AL300 STIHL
GERES99GP7	10	CARREGADOR BATERIA AL300 STIHL
GERES99GVI	01	CATALIZADOP P/ TINTA PU - 900ML
GERES99GVI	07	CATALIZADOP P/ TINTA PU - 900ML
GERES99H9M	01	ALICATE CORTE DIAG 6 ISOL 1000V NR10 - TR PRO/GD/BLZ
GERES99HKC	01	BANCO MOTORISTA PARA CAMINHAO ACELO
GERES99HKC	07	BANCO MOTORISTA PARA CAMINHAO ACELO
GERES99HKD	01	BANCO PARA CABINE AUXILIAR DE CAMINHAO
GERES99HKD	07	BANCO PARA CABINE AUXILIAR DE CAMINHAO
GERES99HKE	01	CAPA DE PROTECAO DA LANCA DO SKY
GERES99HKE	07	CAPA DE PROTECAO DA LANCA DO SKY
GERES99HKF	01	CAPA DE PROTECAO DO CESTO DO SKY
GERES99HKF	07	CAPA DE PROTECAO DO CESTO DO SKY
GERES99HLK	01	EXTINTOR DE INCENDIO VEICULAR
GERES99HLK	07	EXTINTOR DE INCENDIO VEICULAR
GERES99HR2	01	TINTA PU LARANJA 3.6L
GERES99HR4	01	ALICATE BOMBA D AGUA 10 TR PRO/GD/BZR 
GERES99IF5	01	NETUNO OCULAR LENTES 1.67 RESINA MONOFOCAIS FUME TON3
GERES99IF5	07	NETUNO OCULAR LENTES 1.67 RESINA MONOFOCAIS FUME TON3
GERES99IF6	01	NETUNO OCULAR LENTES 1.60 RESINA MONOFOCAIS FUME TON3
GERES99IF6	07	NETUNO OCULAR LENTES 1.60 RESINA MONOFOCAIS FUME TON3
GERES99IIR	01	CHAPA 1/4 PRETA U 0.170X2.250 MM
GERES99IIS	01	CHAPA 1/4 PRETA U 0.180X1.700MM
GERES99IIT	01	CANTONEIRAS 1/4 X 1.1/4 X 6.000MM
GERES99IIU	01	CHAPA 1/2 PRETA COM FURO 0.200 X 0.200MM
GERES99IIV	01	CHAPA 3/16 PRETA U 0.180 X 0.650MM
GERES99IIW	01	CHAPA 3/16 PRETA U 0.170 X 2.300MM
GERES99IIX	01	CANTONEIRA 3/16 X 1 X 6.000MM
GERES99IL3	01	BOLSA LONA IMP. AZUL P/ EPI C/ EVITE ACIDENTES
GERES99IQD	01	OCULOS DE SEGURANCA FUME DE SOBREPOR C/ 6 FENDAS LATERAIS
GERES99ISI	01	ANTIRESPINGO C/ SILICONE SPRAY 280G
GERES99ISK	01	BOCAL TOCHA MIG/MAG 12,5 X 63,5MM 24KD
GERES99ISK	07	BOCAL TOCHA MIG/MAG 12,5 X 63,5MM 24KD
GERES99ISL	01	BOCAL TOCHA MIG/MAG 16 X 84MM 36KD
GERES99J10	01	PLUG RJ 45
GERES99J1O	01	CHAVE CATRACA CABO ISOLADO 1000V 13MM TRAMONTINA PRO
GERES99J1O	02	CHAVE CATRACA CABO ISOLADO 1000V 13MM TRAMONTINA PRO
GERES99J1P	01	CHAVE ESTRELA 13MM ISOLADA TRAMONTINA PRO
GERES99J1Q	01	CHAVE AJUSTAVEL C/ISOLACAO 10 TRAMONTINA PRO
GERES99J1R	01	CAPACETE PARA MOTOCICLISTA TAM 58 LIBERTY 4 NEW PRO TORK
GERES99J1S	01	LAMINA C/CABECOTE UNIVERSAL P/VARA MANOBRA 14 TRAMONTINA
GERES99J1S	10	LAMINA C/CABECOTE UNIVERSAL P/VARA MANOBRA 14 TRAMONTINA
GERES99NHO	01	BOB SOLENOIDE EVR 220V 60HZ C CX 18F6193 DANFOSS
GERES99O5G	01	IMA NEODIMIO N35 BLOCO 15X4X2 MM
GERES99P7S	01	CINTA DE ELEVACAO DE CARGA TUBULAR 5T X 2.00M
GERES99PGU	01	FACA ACOUGUEIRO 12POL PROFI 5520/12
GERES99PZX	01	PARAFUSO SELA RM4740
GERES99QOE	01	BOLSA PARA MANGA ISOLANTE (ENEL)
GERES99QPC	01	KIT RESGATE PARA CESTO AEREO (ENEL)
GERES99QPO	01	LUVA BORRAC ISO CL 4 (T. ENS 40KV T. USO 36KV) N 10 (ENEL)
GERES99R0M	01	BOTA MOTOCI COURO C/BIQUEIRA PVC CANO MEDIO BRACOLT36
GERES99R0N	01	BOTA MOTOCI COURO C/BIQUEIRA PVC CANO MEDIO BRACOLT40
GERES99R0O	01	BOTA MOTOCI COURO C/BIQUEIRA PVC CANO MEDIO BRACOL T42
GERES99RGJ	01	BOLSA P/ ATERRAMENTO BT C/ BASTAO (ENEL)
GERES99RGK	01	BOLSA P/ ATERRAMENTO BT MULTIPLEX (ENEL)
GERES99SF0	01	PINO MATRIZ MD6
GERES99SF0	07	PINO MATRIZ MD6
GERES99TZQ	01	CAPA P/ CONE ROTA DE FUGA – ENEL
GERES99TZR	01	FITA P/ CONE ROTA DE FUGA – ENEL
GERES99U5Q	01	SINALIZADOR LUMINOSO/BASTAO
GERES99U5V	01	PLACA DE SINALIZACAO EM LONA (NAO LIGUE HOMENS NA REDE)
GERES99U72	01	BOLSA PARA TRANSPORTE DE EQUIPAMENTOS 66 X 35 CM - ENEL
GERES99W0N	01	BOLSA LONA DUPLA AZ KIT ALTURA KIT RESGATE LONA 10 LOGOTIPO
GERES99W62	01	CONDENSADORA DE 57.000 BTUS
GERES99W62	07	CONDENSADORA DE 57.000 BTUS
GERES99W63	01	EVAPORADORA DE 57.000 BTUS
GERES99W63	07	EVAPORADORA DE 57.000 BTUS
GERES99WB1	01	FACA RETA PARA DESENCAPAR CABOS 7 ISOLADA LEC60900
GERES99WON	01	MAQUINA DE SECAR ROUPAS BRASTEMP BRS10 220V SERIE 000579
GERES99X5R	01	RELE MICROPROCESSADO URPE 7104-72-250 VCA/VCC
GERES99X5S	01	KIT CAIXA SOLUSION 15/25KV
GERES99X5T	01	NO BREAK 1200VA SENOIDAL ENT. 115/127/220V SAIDA 115V
GERES99X5T	07	NO BREAK 1200VA SENOIDAL ENT. 115/127/220V SAIDA 115V
GERES99X5U	01	TERMINAL POLIM. USO EXT TFTO 4121 PN1590048-2
GERES99X5V	01	TERMINAL POLIM. USO INT TFTI 4121 PN1590048-1
GERES99X5W	01	VERGALHAO COBRE - 3/8 M
GERES99X5X	01	BUCHA DE PASSAGEM INT/INT 15KV - GER
GERES99X5Y	01	DISJ A VACUO 17 5KV 630A 25KA FIXO FRONT MOT BA E BF WEG
GERES99X5Y	07	DISJ A VACUO 17 5KV 630A 25KA FIXO FRONT MOT BA E BF WEG
GERES99X5Z	01	TRANSFORMADOR CORRENTE ISO A SECO 15KV CL EX10B50 150/5 OB
GERES99X60	01	TRANSFORM POT ISO A SECO 500VA 15KV P13 8KV S110/220V BPS 15
GERES99XEN	01	CAIXA CM4 MED. 57X57X27CM
GERES99XEN	07	CAIXA CM4 MED. 57X57X27CM
GERES99XEO	01	BANCADA MEDICAO TC E TP MED. 1.40X1.40X47CM
GERES99XEO	07	BANCADA MEDICAO TC E TP MED. 1.40X1.40X47CM
GERES99XEP	01	CHAPA PASSA MURO 1.20X60CM
GERES99XEQ	01	PLATAFORMA BASCULANTE
GERES99XER	01	CABO FLEX 1.5MM AZ BOBINA COBRECOM
GERES99XER	07	CABO FLEX 1.5MM AZ BOBINA COBRECOM
GERES99XES	01	CABO FLEX 1.5MM PT BOBINA COBRECOM
GERES99XES	07	CABO FLEX 1.5MM PT BOBINA COBRECOM
GERES99XET	01	CABO FLEX 1.5MM VD BOBINA COBRECOM
GERES99XET	07	CABO FLEX 1.5MM VD BOBINA COBRECOM
GERES99XEU	01	CABO FLEX HEPR 0.6/1KV 2.5MM PT COBRECO
GERES99XEU	07	CABO FLEX HEPR 0.6/1KV 2.5MM PT COBRECO
GERES99XEV	01	CONECTOR BOX RETO 4 TRAMONTINA
GERES99XEV	07	CONECTOR BOX RETO 4 TRAMONTINA
GERES99XEW	01	CONECTOR RETO 1.1/2 POL ALUM DAISA
GERES99XEW	07	CONECTOR RETO 1.1/2 POL ALUM DAISA
GERES99XEX	01	CURVA GALV FOGO 4 DN 100
GERES99XEX	07	CURVA GALV FOGO 4 DN 100
GERES99XEY	01	ISOLADOR D COLUNA 15KV MOD GV-PORCELAN
GERES99XEZ	01	LUVA S ROSCA 4 POL ALUM DAISA
GERES99XEZ	07	LUVA S ROSCA 4 POL ALUM DAISA
GERES99XF0	01	QUADRO DE MEDICAO CM4
GERES99XF1	01	QUADRO DISTRIBUICAO SOBREPOR 8 DISJUNTORES PROCTIBOX BC
GERES99XF2	01	TERMINAL CONCENT UNIAO RETA S/S 3/8 1155
GERES99XF3	01	TERMINAL CONCENTR CENTRAL RETO 3/8 1152
GERES99XF4	01	TERMINAL CONCENTRI LATERAL RETO 3/8 1153
GERES99XF5	01	TERMINAL CONCENTRICO ANGULAR 90 3/8 1151
GERES99XF6	01	TERMINAL CONCENTRICO UNIAO T 3/8 1155
GERES99XF7	01	TUBO PVC ROSC 3/4
GERES99XF8	01	TAMPA 1 SECAO P/DAILET 1 POLEGADA DAISA
GERES99XF9	01	TAMPA TOM HEXAG DAILET 1/2 3/4 DAISA
GERES99XNK	01	SILENCIADOR COM CONTADOR NAO REARMAVEL PARA LOADBUSTER
GERES99XNL	01	COBERTURA DO TUBO PARA LOADBUSTER
GERES99Y0A	01	CABO ALUM NEUTRO NU MULT 0.6/1KV XLPE 2X1X35M 35MM
GERES99Y2I	01	BOBINA ABERTURA P/ DISJ FRONT A VACUO 200-250 VCC/VCA- WEG
GERES99Y2I	07	BOBINA ABERTURA P/ DISJ FRONT A VACUO 200-250 VCC/VCA- WEG
GERES99Y2J	01	BOBINA FECHAMENTO P/ DISJ FRONT A VACUO 200-250 VCC/VCA-WEG
GERES99Y2J	07	BOBINA FECHAMENTO P/ DISJ FRONT A VACUO 200-250 VCC/VCA-WEG
GERES99Y2K	01	CJ MOTORIZACAO P/ DISJ FRONT A VACUO 200-250VCC/VCA VBWL-WEG
GERES99Y2K	07	CJ MOTORIZACAO P/ DISJ FRONT A VACUO 200-250VCC/VCA VBWL-WEG
GERES99YP2	01	CONDENSADORA DE 12.000 BTUS
GERES99YP2	07	CONDENSADORA DE 12.000 BTUS
GERES99YP2	11	CONDENSADORA DE 12.000 BTUS
GERES99YP3	01	EVAPORADORA DE 12.000 BTUS
GERES99YP3	07	EVAPORADORA DE 12.000 BTUS
GERES9A05F	01	CORDA PET TRANCADA 10MM VERDE
GERES9A0NP	01	MARCA TEXTO LUMICOLOR COM 4
GERES9A0NP	07	MARCA TEXTO LUMICOLOR COM 4
GERES9A2Y0	01	BOTA MOTOCI COURO C/BIQUEIRA PVC CANO MEDIO BRACOL - TAM 45
GERES9A3OV	01	BATEDOR DE HASTE DE ATERRAMENTO 0.66M - LEVE
GERES9A4OL	01	TAPETE ISOLANTE 20KV 1X1 C/LAUDO
GERES9A59J	01	MOITAO DUPLO DE PLASTICO PRENSADO SEM CORDA
GERES9A59K	01	PROTETOR AUDITIVO TIPO CONCHA P/ACOPLAR EM CAPACETE MSA 15DB
GERES9A5J4	01	BOTINA MICROF HIDROF ELAST BIQ PVC N 36
GERES9A5J5	01	CONDENSADORA 30 000 BTU
GERES9A5J5	07	CONDENSADORA 30 000 BTU
GERES9A5J6	01	EVAPORADORA 30000 BTU
GERES9A5J6	07	EVAPORADORA 30000 BTU
GERES9A5J7	01	BOTA MOTOCI COURO C/BIQUEIRA PVC CANO MEDIO BRACOL - TAM 46
GERES9A725	07	ENGATE RAP FEMEA FACE PLANA FFIRG 12 3/4 - 14
GPSEN00554	01	LUVA VAQUETA CANO LONGO
GRBEN01156	01	HASTE DE ATERRAMENTO
GRBEN01156	07	HASTE DE ATERRAMENTO
GRBEN01230	01	CONECTOR RJ 45 MACHO
GRBEN01230	07	CONECTOR RJ 45 MACHO
GRBEN02129	01	PANO DE PRATO
GRBEN02129	07	PANO DE PRATO
JAMEN00077	01	SERVICO DE HIGIENIZACAO DE EPIS E UNIFORMES
JAMES00217	01	APLICADOR PLASTICO DE MASSA
JAMES00217	07	APLICADOR PLASTICO DE MASSA
JAMES00252	01	ASSENTO SANITARIO
JAMES00252	07	ASSENTO SANITARIO
JAMES00253	01	ASSENTO SANITARIO METASUL
JAMES00253	07	ASSENTO SANITARIO METASUL
JAMES00315	01	ADESIVO PLASTICO 500ML
JAMES00315	07	ADESIVO PLASTICO 500ML
JAMES00490	07	COMPRESSOR PARA REFRIGERACAO
JAMES00894	01	CONECTOR SINDAL
JAMES00894	07	CONECTOR SINDAL
JAMES00980	01	DISJUNTOR 20A
JAMES00980	07	DISJUNTOR 20A
JAMES01085	01	INTERRUPTOR
JAMES01085	07	INTERRUPTOR
JAMES01201	07	ESTILETE
JAMES01231	07	FECHADURA
JAMES01233	07	FECHADURA PARA PORTA EXTERNA
JAMES01346	01	FITA CREPE 48MM X 50M
JAMES01346	07	FITA CREPE 48MM X 50M
JAMES01347	01	FITA CREPE 50MM X 50M
JAMES01347	07	FITA CREPE 50MM X 50M
JAMES01369	01	FITA VEDA ROSCA
JAMES01369	07	FITA VEDA ROSCA
JAMES01370	07	FITA VEDA ROSCA 34 X 50 M
JAMES01374	01	FIXADOR PARA CABO
JAMES01374	07	FIXADOR PARA CABO
JAMES01375	01	FLANELA
JAMES01375	07	FLANELA
JAMES01436	01	GESSO EM PO
JAMES01436	07	GESSO EM PO
JAMES01510	01	JOELHO COBRE 90118
JAMES01510	07	JOELHO COBRE 90118
JAMES01516	07	JOGO BROCA WIDEA
JAMES01550	01	LAPIS CARPINTEIRO
JAMES01550	07	LAPIS CARPINTEIRO
JAMES01753	01	PANO DE CHAO
JAMES01753	07	PANO DE CHAO
JAMES01861	01	PILHA ALCALINA AA
JAMES01861	06	PILHA ALCALINA AA
JAMES01861	10	PILHA ALCALINA AA
JAMES01862	07	PILHA ALCALINA LR44 15V V13GA
JAMES01884	01	BITS
JAMES01884	07	BITS
JAMES01917	01	PREGO 10 X 10
JAMES01917	07	PREGO 10 X 10
JAMES02170	01	REBITE POP 416
JAMES02177	01	REBOLO
JAMES02177	07	REBOLO
JAMES02192	01	REGISTRO ESFERA 1 12
JAMES02192	07	REGISTRO ESFERA 1 12
JAMES02195	01	REGISTRO ESFERA E 1 DECA 1552
JAMES02195	07	REGISTRO ESFERA E 1 DECA 1552
JAMES02196	07	REGISTRO ESFERA SOLDAVEL 34
JAMES02204	01	REGISTRO SOLDAVEL 20
JAMES02204	07	REGISTRO SOLDAVEL 20
JAMES02208	07	REJUNTE
JAMES02266	01	ROLO DE LA P PINTURA 05CM
JAMES02266	07	ROLO DE LA P PINTURA 05CM
JAMES02268	01	ROLO DE LA P PINTURA 15CM
JAMES02268	07	ROLO DE LA P PINTURA 15CM
JAMES02274	01	SABAO EM PO
JAMES02274	07	SABAO EM PO
JAMES02281	01	SACO DE LIXO 200 LT
JAMES02281	07	SACO DE LIXO 200 LT
JAMES02286	01	SACO DE RAFIA
JAMES02286	07	SACO DE RAFIA
JAMES02304	01	SODA CAUSTICA
JAMES02304	07	SODA CAUSTICA
JAMES02308	01	SOLDA PRATA
JAMES02308	07	SOLDA PRATA
JAMES02377	07	REJUNTE
JAMES02453	01	SACO DE LIXO 40L PRETO
JAMES02453	07	SACO DE LIXO 40L PRETO
JAMES02493	01	PORTA ELETRODO REFORCADO
JAMES02493	07	PORTA ELETRODO REFORCADO
JAMES02582	01	ESPONJA DE ACO
JAMES02582	07	ESPONJA DE ACO
JAMES02593	01	RODO 40 CM
JAMES02593	07	RODO 40 CM
JAMES02724	01	JOELHO 90 PPP SOLDA 50MM
JAMES02724	07	JOELHO 90 PPP SOLDA 50MM
JAMES02746	07	JOELHO PVC 45100MM
JAMES02759	01	JOELHO PVC SOLDA 9020MM
JAMES02759	07	JOELHO PVC SOLDA 9020MM
JAMES02760	01	JOELHO PVC SOLDA 9025MM
JAMES02760	07	JOELHO PVC SOLDA 9025MM
JAMES02806	01	LUVA PVC COLA 50MM
JAMES02806	07	LUVA PVC COLA 50MM
JAMES02815	01	LUVA PVC ROSCA 12
JAMES02815	07	LUVA PVC ROSCA 12
JAMES02840	01	MANGUEIRA PARA JARDIM
JAMES02840	07	MANGUEIRA PARA JARDIM
JAMES02853	01	MECANISMO COMPLETO PARA CAIXA ACOPLADA
JAMES02853	07	MECANISMO COMPLETO PARA CAIXA ACOPLADA
JAMES02881	01	PASTA LUBRIFICANTE PARA PVC 1000GR
JAMES02881	07	PASTA LUBRIFICANTE PARA PVC 1000GR
JAMES02893	07	PLAFON DECOR PVC C SOQUETE BC PLASLUMI
JAMES02922	01	SIFAO
JAMES02922	07	SIFAO
JAMES02926	01	SIFAO PARA PIA
JAMES02926	07	SIFAO PARA PIA
JAMES02961	01	TORNEIRA
JAMES02961	07	TORNEIRA
JAMES02963	01	TORNEIRA BOIA
JAMES02963	07	TORNEIRA BOIA
JAMES02969	01	TUBO PVC 25MM
JAMES02969	07	TUBO PVC 25MM
JAMES02978	01	TUBO PVC DIAM 100MM
JAMES02978	07	TUBO PVC DIAM 100MM
JAMES02994	01	TUBO PVC SOLDA 85MM
JAMES02994	07	TUBO PVC SOLDA 85MM
JAMES03229	01	REFLETOR LED 100W
JAMES03229	07	REFLETOR LED 100W
JAMES03480	01	BATERIA 9V
JAMES03480	06	BATERIA 9V
JAMES03480	07	BATERIA 9V
JAMES03480	10	BATERIA 9V
JAMES03481	01	BATERIA LR44
JAMES03481	07	BATERIA LR44
JAMES03491	01	BOIA DE NIVEL
JAMES03491	07	BOIA DE NIVEL
JAMES03508	01	BROCA ACO RAPIDO 2 MM
JAMES03508	07	BROCA ACO RAPIDO 2 MM
JAMES03515	01	BROCA ACO RAPIDO 75 MM
JAMES03515	07	BROCA ACO RAPIDO 75 MM
JAMES03521	01	BROCA ACO RAPIDO 3 16
JAMES03521	07	BROCA ACO RAPIDO 3 16
JAMES03524	01	BROCA ACO RAPIDO 10MM
JAMES03524	07	BROCA ACO RAPIDO 10MM
JAMES03525	01	BROCA ACO RAPIDO 12 MM
JAMES03525	07	BROCA ACO RAPIDO 12 MM
JAMES03526	01	BROCA ACO RAPIDO 3 8
JAMES03526	07	BROCA ACO RAPIDO 3 8
JAMES03529	01	BROCA ACO RAPIDO 5 16
JAMES03529	07	BROCA ACO RAPIDO 5 16
JAMES03557	01	BROCA WIDEA 8MM
JAMES03608	01	CADEADO 25MM
JAMES03608	07	CADEADO 25MM
JAMES03609	01	CADEADO 30MM
JAMES03609	07	CADEADO 30MM
JAMES03702	01	CHAPA PRETA  14  120 X 30M
JAMES03702	07	CHAPA PRETA  14  120 X 30M
JAMES03714	01	CIMENTO 50KG
JAMES03714	07	CIMENTO 50KG
JAMES03734	07	COLUNA PARA LAVATORIO
JAMES03931	01	DESEMPENADEIRA DE ACO
JAMES03931	07	DESEMPENADEIRA DE ACO
JAMES03937	01	DESENGRIPANTE LUBRIFICANTE MULTIUSO EM SPRAY 500 ML
JAMES03937	07	DESENGRIPANTE LUBRIFICANTE MULTIUSO EM SPRAY 500 ML
JAMES03958	01	DOBRADICA COMUM PARA PORTA
JAMES03987	07	GAS REFRIGERACAO 404A
JAMES03988	07	GAS REFRIGERACAO 410A
JAMES04106	07	TINTA ACRILICO FOSCO BASE B  324L
JAMES04125	07	TINTA ESMALTE EPOXI COR CINZA MEDIO  27L
JAMES04179	01	TINTA SPRAY  AZUL
JAMES04179	07	TINTA SPRAY  AZUL
